	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
24908	81	Revised BKT Controller(26)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	hint	0	1	1	JCommTable6.R0C0	23	AS JCommTable6.R0C0	3	Single-KC	81	0.45096555440747005
24909	82	Revised BKT Controller(26)	AS 2_5_plus_4_5	1	done	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	done	23	AS done	3	Single-KC	82	0.9187406520167897
24910	83	Revised BKT Controller(26)	M 9_8_times_5_3	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R1C0	23	M  JCommTable6.R1C0	18	Single-KC	83	0.9794678048245172
24911	84	Revised BKT Controller(26)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R0C0	24	M  JCommTable6.R0C0	19	Single-KC	84	0.9704930895127569
24912	85	Revised BKT Controller(26)	M 9_8_times_5_3	1	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	done	24	M  done	19	Single-KC	85	0.99998419358172
24913	86	Revised BKT Controller(26)	M 3_10_times_4_5	2	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R1C0	24	M  JCommTable6.R1C0	19	Single-KC	86	0.9833773257556109
24914	87	Revised BKT Controller(26)	M 3_10_times_4_5	2	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R0C0	25	M  JCommTable6.R0C0	20	Single-KC	87	0.9757185240576626
24915	88	Revised BKT Controller(26)	M 3_10_times_4_5	2	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	done	25	M  done	20	Single-KC	88	0.9999917997679527
24916	89	Revised BKT Controller(26)	M 1_3_times_1_6	2	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R1C0	25	M  JCommTable6.R1C0	20	Single-KC	89	0.9865526577061016
24917	90	Revised BKT Controller(26)	M 1_3_times_1_6	2	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R0C0	26	M  JCommTable6.R0C0	21	Single-KC	90	0.9800376110090827
24918	91	Revised BKT Controller(26)	M 1_3_times_1_6	2	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	done	26	M  done	21	Single-KC	91	0.999995745806652
24919	92	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16		1/1/1970 2:16	incorrect	1	0	0	JCommTable6.R1C0	26	AD JCommTable6.R1C0	3	Single-KC	92	0.27449160436055037
24920	93	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16		1/1/1970 2:16	incorrect	1	0	0	JCommTable6.R0C0	27	AD JCommTable6.R0C0	3	Single-KC	93	0.28562774583976624
24921	94	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable8.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	hint	0	1	1	JCommTable8.R0C0	5	AD JCommTable8.R0C0	2	Single-KC	94	0.5468131848103284
24922	95	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable4.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable4.R1C0	5	AD JCommTable4.R1C0	2	Single-KC	95	0.3900764298547397
24923	96	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable5.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable5.R1C0	4	AD JCommTable5.R1C0	2	Single-KC	96	0.4336784081425989
24924	97	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16		1/1/1970 2:16	incorrect	1	0	0	JCommTable6.R1C0	27	AD JCommTable6.R1C0	4	Single-KC	97	0.30002148029895587
24925	98	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable4.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable4.R0C0	3	AD JCommTable4.R0C0	2	Single-KC	98	0.39260772144275113
24926	99	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable5.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	Single-KC	99	0.34367153072603607
24927	100	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16		1/1/1970 2:16	incorrect	1	0	0	JCommTable6.R0C0	28	AD JCommTable6.R0C0	4	Single-KC	100	0.3126792384565899
24928	101	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	hint	0	1	1	JCommTable6.R1C0	28	AD JCommTable6.R1C0	5	Single-KC	101	0.3268560848497884
24929	102	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	incorrect	1	1	1	JCommTable6.R0C0	29	AD JCommTable6.R0C0	5	Single-KC	102	0.3410695401336255
24930	103	Revised BKT Controller(26)	AD 1_4_plus_4_5	1	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	done	27	AD done	3	Single-KC	103	0.63428446831424
24931	104	Revised BKT Controller(26)	M 5_4_times_1_2	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R1C0	29	M  JCommTable6.R1C0	21	Single-KC	104	0.9891281305878945
24932	105	Revised BKT Controller(26)	M 5_4_times_1_2	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	JCommTable6.R0C0	30	M  JCommTable6.R0C0	22	Single-KC	105	0.9836013488814513
24933	106	Revised BKT Controller(26)	M 5_4_times_1_2	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	done	28	M  done	22	Single-KC	106	0.9999977929738364
24934	107	Revised BKT Controller(26)	M 2_3_times_5_6	2	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R1C0	30	M  JCommTable6.R1C0	22	Single-KC	107	0.9912147341511403
24935	108	Revised BKT Controller(26)	M 2_3_times_5_6	2	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R0C0	31	M  JCommTable6.R0C0	23	Single-KC	108	0.9865376182819929
24936	109	Revised BKT Controller(26)	M 2_3_times_5_6	2	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	done	29	M  done	23	Single-KC	109	0.999998855021554
24937	110	Revised BKT Controller(26)	AS 1_7_plus_3_7	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R1C0	31	AS JCommTable6.R1C0	4	Single-KC	110	0.6804110548354624
24938	111	Revised BKT Controller(26)	AS 1_7_plus_3_7	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R0C0	32	AS JCommTable6.R0C0	4	Single-KC	111	0.5972723477813741
24939	112	Revised BKT Controller(26)	AS 1_7_plus_3_7	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	done	30	AS done	4	Single-KC	112	0.9676852123029177
24940	113	Revised BKT Controller(26)	M 4_9_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R1C0	32	M  JCommTable6.R1C0	23	Single-KC	113	0.9929037355961802
24941	114	Revised BKT Controller(26)	M 4_9_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R0C0	33	M  JCommTable6.R0C0	24	Single-KC	114	0.9889540366634739
24942	115	Revised BKT Controller(26)	M 4_9_times_1_3	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	done	31	M  done	24	Single-KC	115	0.9999994059993518
24943	116	Revised BKT Controller(26)	AS 7_9_plus_4_9	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R1C0	33	AS JCommTable6.R1C0	5	Single-KC	116	0.8099058754364779
24944	117	Revised BKT Controller(26)	AS 7_9_plus_4_9	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R0C0	34	AS JCommTable6.R0C0	5	Single-KC	117	0.7280983198580768
24945	118	Revised BKT Controller(26)	AS 7_9_plus_4_9	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	done	32	AS done	5	Single-KC	118	0.9875487614465834
24946	119	Revised BKT Controller(26)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R1C0	34	M  JCommTable6.R1C0	24	Single-KC	119	0.9942698971138987
24947	120	Revised BKT Controller(26)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable6.R0C0	35	M  JCommTable6.R0C0	25	Single-KC	120	0.9909407050840745
24948	121	Revised BKT Controller(26)	M 3_2_times_1_3	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	done	33	M  done	25	Single-KC	121	0.9999996918398965
24949	122	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable8.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable8.R0C0	6	AD JCommTable8.R0C0	3	Single-KC	122	0.7015029473711473
24950	123	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable4.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable4.R1C0	6	AD JCommTable4.R1C0	3	Single-KC	123	0.4827612226498081
24951	124	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable5.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable5.R1C0	5	AD JCommTable5.R1C0	3	Single-KC	124	0.48619829058635866
24952	125	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17		1/1/1970 2:17	incorrect	1	0	0	JCommTable6.R1C0	35	AD JCommTable6.R1C0	6	Single-KC	125	0.35487401419945186
24953	126	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable4.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable4.R0C0	4	AD JCommTable4.R0C0	3	Single-KC	126	0.4585765252973556
24954	127	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	Single-KC	127	0.3924415912157318
24955	128	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	hint	0	1	1	JCommTable6.R1C0	36	AD JCommTable6.R1C0	7	Single-KC	128	0.3839238397368497
24956	129	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	incorrect	2	1	1	JCommTable6.R0C0	36	AD JCommTable6.R0C0	6	Single-KC	129	0.37064750390679685
24957	130	Revised BKT Controller(26)	AD 5_3_plus_2_5	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	done	34	AD done	4	Single-KC	130	0.7681160804564785
24958	131	Revised BKT Controller(26)	M 3_2_times_1_4	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable6.R1C0	37	M  JCommTable6.R1C0	25	Single-KC	131	0.9953742727061196
24959	132	Revised BKT Controller(26)	M 3_2_times_1_4	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable6.R0C0	37	M  JCommTable6.R0C0	26	Single-KC	132	0.992572745338487
24960	133	Revised BKT Controller(26)	M 3_2_times_1_4	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	done	35	M  done	26	Single-KC	133	0.9999998401304162
24961	134	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable8.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable8.R0C0	7	AD JCommTable8.R0C0	4	Single-KC	134	0.8207044217439197
24962	135	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 2:18	1/1/1970 2:18		1/1/1970 2:18	incorrect	1	0	0	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	Single-KC	135	0.5260301411387204
24963	136	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable4.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable4.R1C0	7	AD JCommTable4.R1C0	4	Single-KC	136	0.5766475151652601
24964	137	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable5.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable5.R1C0	6	AD JCommTable5.R1C0	4	Single-KC	137	0.5390247426330259
24965	138	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable4.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable4.R0C0	6	AD JCommTable4.R0C0	5	Single-KC	138	0.5925468825950807
24966	139	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable5.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	Single-KC	139	0.443456363275701
24967	140	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable6.R1C0	38	AD JCommTable6.R1C0	8	Single-KC	140	0.41382626156167474
24968	141	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	incorrect	1	1	0	JCommTable6.R0C0	38	AD JCommTable6.R0C0	7	Single-KC	141	0.4012286307296439
24969	142	Revised BKT Controller(26)	AD 5_6_plus_5_7	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	done	36	AD done	5	Single-KC	142	0.8635114218548923
24970	1	Revised BKT Controller(27)	M 2_3_times_11_9	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	hint	0	1	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1	Single-KC	1	0.3955960946823666
24971	2	Revised BKT Controller(27)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	hint	0	1	1	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1	Single-KC	2	0.47364128959839796
24972	3	Revised BKT Controller(27)	M 2_3_times_11_9	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	hint	0	1	1	done	1	M  done	1	Single-KC	3	0.25547889169307664
24973	4	Revised BKT Controller(27)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable6.R1C0	2	M  JCommTable6.R1C0	2	Single-KC	4	0.5273918775930498
24974	5	Revised BKT Controller(27)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	JCommTable6.R0C0	2	M  JCommTable6.R0C0	2	Single-KC	5	0.444339555450718
24975	6	Revised BKT Controller(27)	M 3_2_times_1_3	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	done	2	M  done	2	Single-KC	6	0.3981114793114656
24976	7	Revised BKT Controller(27)	M 2_3_times_1_2	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R1C0	3	M  JCommTable6.R1C0	3	Single-KC	7	0.5805148656462619
24977	8	Revised BKT Controller(27)	M 2_3_times_1_2	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R0C0	3	M  JCommTable6.R0C0	3	Single-KC	8	0.4941783232234233
24978	9	Revised BKT Controller(27)	M 2_3_times_1_2	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	done	3	M  done	3	Single-KC	9	0.5604333700741541
24979	10	Revised BKT Controller(27)	M 1_6_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R1C0	4	M  JCommTable6.R1C0	4	Single-KC	10	0.6318350563757952
24980	11	Revised BKT Controller(27)	M 1_6_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R0C0	4	M  JCommTable6.R0C0	4	Single-KC	11	0.5441330597326319
24981	12	Revised BKT Controller(27)	M 1_6_times_1_3	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	done	4	M  done	4	Single-KC	12	0.7107814322951238
24982	13	Revised BKT Controller(27)	M 1_3_times_3_2	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R1C0	5	M  JCommTable6.R1C0	5	Single-KC	13	0.6803340358028537
24983	14	Revised BKT Controller(27)	M 1_3_times_3_2	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R0C0	5	M  JCommTable6.R0C0	5	Single-KC	14	0.5932153230800411
24984	15	Revised BKT Controller(27)	M 1_3_times_3_2	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	done	5	M  done	5	Single-KC	15	0.8256985542704541
24985	16	Revised BKT Controller(27)	M 5_6_times_1_7	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R1C0	6	M  JCommTable6.R1C0	6	Single-KC	16	0.7252225979775636
24986	17	Revised BKT Controller(27)	M 5_6_times_1_7	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R0C0	6	M  JCommTable6.R0C0	6	Single-KC	17	0.6405043986714322
24987	18	Revised BKT Controller(27)	M 5_6_times_1_7	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	done	6	M  done	6	Single-KC	18	0.9012956877652868
24988	19	Revised BKT Controller(27)	M 7_10_times_2_5	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R1C0	7	M  JCommTable6.R1C0	7	Single-KC	19	0.7659760272517304
24989	20	Revised BKT Controller(27)	M 7_10_times_2_5	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	JCommTable6.R0C0	7	M  JCommTable6.R0C0	7	Single-KC	20	0.6852132438182674
24990	21	Revised BKT Controller(27)	M 7_10_times_2_5	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	done	7	M  done	7	Single-KC	21	0.9462399713394589
24991	22	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	JCommTable6.R1C0	8	AD JCommTable6.R1C0	1	Single-KC	22	0.17749053999676806
24992	23	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	done	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	done	8	AD done	1	Single-KC	23	0.2581778927669426
24993	24	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable8.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	Single-KC	24	0.31198889269293484
24994	25	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable4.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	Single-KC	25	0.2428757488315509
24995	26	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	JCommTable6.R1C0	9	AD JCommTable6.R1C0	2	Single-KC	26	0.19644134741939398
24996	27	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable4.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	Single-KC	27	0.265294122906371
24997	28	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable5.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	Single-KC	28	0.31206674653411853
24998	29	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19		1/1/1970 2:19	incorrect	1	0	0	JCommTable6.R0C0	8	AD JCommTable6.R0C0	1	Single-KC	29	0.1843910965633216
24999	30	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable5.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	Single-KC	30	0.2370597728799676
25000	31	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	JCommTable6.R1C0	10	AD JCommTable6.R1C0	3	Single-KC	31	0.21688201282939468
25001	32	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	incorrect	1	1	1	JCommTable6.R0C0	9	AD JCommTable6.R0C0	2	Single-KC	32	0.2046006427237827
25002	33	Revised BKT Controller(27)	AD 4_9_plus_3_4	1	done	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	done	9	AD done	2	Single-KC	33	0.3992962191153474
25003	34	Revised BKT Controller(27)	M 4_9_times_1_3	1	JCommTable8.R0C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	Single-KC	34	2.048756993413073e-15
25004	35	Revised BKT Controller(27)	M 4_9_times_1_3	1	JCommTable5.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	JCommTable5.R1C0	2	M  JCommTable5.R1C0	1	Single-KC	35	9.599134278501015e-15
25005	36	Revised BKT Controller(27)	M 4_9_times_1_3	1	JCommTable4.R1C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	JCommTable4.R1C0	2	M  JCommTable4.R1C0	1	Single-KC	36	8.163019729697496e-16
25006	37	Revised BKT Controller(27)	M 4_9_times_1_3	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	JCommTable6.R0C0	10	M  JCommTable6.R0C0	8	Single-KC	37	0.7267340810769056
25007	38	Revised BKT Controller(27)	M 4_9_times_1_3	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	hint	0	1	1	JCommTable6.R1C0	11	M  JCommTable6.R1C0	8	Single-KC	38	0.8023325840447146
25008	39	Revised BKT Controller(27)	M 4_9_times_1_3	1	done	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	done	10	M  done	8	Single-KC	39	0.9713693014446251
