	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
2219	22	Default BKT Controller(20)	AD 2_1_plus_1_3	1	JCommTable5.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	incorrect	2	1	1	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	23	0.3205842319434005
2220	23	Default BKT Controller(20)	AD 2_1_plus_1_3	1	done	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	AD done	3	done	3	Single-KC	24	0.4165170278952146
2221	24	Default BKT Controller(20)	AD 5_10_plus_2_5	1	JCommTable8.R0C0	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	1/1/1970 2:14	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.8301559685090969
2222	25	Default BKT Controller(20)	AD 5_10_plus_2_5	1	JCommTable4.R1C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.6792623587548541
2223	26	Default BKT Controller(20)	AD 5_10_plus_2_5	1	JCommTable4.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	1	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	27	0.5217196118431799
2224	27	Default BKT Controller(20)	AD 5_10_plus_2_5	1	JCommTable5.R1C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	28	0.6646492715378378
2225	28	Default BKT Controller(20)	AD 5_10_plus_2_5	1	JCommTable5.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	incorrect	2	1	1	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	29	0.41031246902936286
2226	29	Default BKT Controller(20)	AD 5_10_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	30	0.46530171318158764
2227	30	Default BKT Controller(20)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	31	0.5283509956249367
2228	31	Default BKT Controller(20)	AD 5_10_plus_2_5	1	done	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.631313714990204
2229	32	Default BKT Controller(20)	M 4_10_times_7_9	1	JCommTable8.R0C0	1/1/1970 2:15	1/1/1970 2:15		1/1/1970 2:15	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	5	Single-KC	33	1.8002074353504954e-08
2230	33	Default BKT Controller(20)	M 4_10_times_7_9	1	JCommTable5.R0C0	1/1/1970 2:15	1/1/1970 2:15		1/1/1970 2:15	incorrect	1	0	0	M  JCommTable5.R0C0	1	JCommTable5.R0C0	5	Single-KC	34	2.3749863407370936e-07
2231	34	Default BKT Controller(20)	M 4_10_times_7_9	1	JCommTable6.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	hint	1	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	5	Single-KC	35	0.2882129531346282
2232	35	Default BKT Controller(20)	M 4_10_times_7_9	1	done	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	incorrect	1	1	1	M  done	1	done	5	Single-KC	36	0.5271574685214907
2233	36	Default BKT Controller(20)	M 4_10_times_7_9	1	JCommTable6.R1C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	hint	1	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	5	Single-KC	37	0.4776110878570386
2234	37	Default BKT Controller(20)	AS 10_3_plus_2_3	1	JCommTable8.R0C0	1/1/1970 2:15	1/1/1970 2:15		1/1/1970 2:15	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	6	Single-KC	38	3.525175033144466e-23
2235	38	Default BKT Controller(20)	AS 10_3_plus_2_3	1	JCommTable6.R1C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	incorrect	2	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	6	Single-KC	39	0.6078506153218896
2236	39	Default BKT Controller(20)	AS 10_3_plus_2_3	1	JCommTable6.R0C0	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	1/1/1970 2:15	incorrect	2	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	6	Single-KC	40	0.6015140138345997
2237	40	Default BKT Controller(20)	AS 10_3_plus_2_3	1	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AS done	1	done	6	Single-KC	41	0.6729175613576013
2238	41	Default BKT Controller(20)	AS 2_10_plus_4_10	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	7	Single-KC	42	0.6152459478979839
2239	42	Default BKT Controller(20)	AS 2_10_plus_4_10	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AS JCommTable6.R0C0	2	JCommTable6.R0C0	7	Single-KC	43	0.6181782150506928
2240	43	Default BKT Controller(20)	AS 2_10_plus_4_10	1	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AS done	2	done	7	Single-KC	44	0.8562652199782959
2241	44	Default BKT Controller(20)	M 10_4_times_6_4	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	incorrect	1	1	1	M  JCommTable6.R0C0	2	JCommTable6.R0C0	8	Single-KC	45	0.36872919836814866
2242	45	Default BKT Controller(20)	M 10_4_times_6_4	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	incorrect	1	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	8	Single-KC	46	0.5277677396095317
2243	46	Default BKT Controller(20)	M 10_4_times_6_4	1	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	M  done	2	done	8	Single-KC	47	0.7183604900491064
2244	47	Default BKT Controller(20)	M 6_7_times_9_5	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	9	Single-KC	48	0.4572879191689998
2245	48	Default BKT Controller(20)	M 6_7_times_9_5	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	incorrect	1	1	0	M  JCommTable6.R1C0	3	JCommTable6.R1C0	9	Single-KC	49	0.5773700182020207
2246	49	Default BKT Controller(20)	M 6_7_times_9_5	1	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	M  done	3	done	9	Single-KC	50	0.8537037186634375
2247	50	Default BKT Controller(20)	M 9_6_times_3_5	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	10	Single-KC	51	0.5486310205492424
2248	51	Default BKT Controller(20)	M 9_6_times_3_5	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	10	Single-KC	52	0.6254596374675833
2249	52	Default BKT Controller(20)	M 9_6_times_3_5	1	done	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	M  done	4	done	10	Single-KC	53	0.930316223316691
2250	53	Default BKT Controller(20)	AD 8_1_plus_1_9	1	JCommTable6.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:17	1/1/1970 2:17	incorrect	2	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	11	Single-KC	54	0.47490680842151606
2251	54	Default BKT Controller(20)	AD 8_1_plus_1_9	1	JCommTable8.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	7	Single-KC	55	0.8328484280234449
2252	55	Default BKT Controller(20)	AD 8_1_plus_1_9	1	JCommTable4.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	1	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	56	0.769322996529662
2253	56	Default BKT Controller(20)	AD 8_1_plus_1_9	1	JCommTable4.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	57	0.6166480846439015
2254	57	Default BKT Controller(20)	AD 8_1_plus_1_9	1	JCommTable5.R1C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	58	0.8064773195992581
2255	58	Default BKT Controller(20)	AD 8_1_plus_1_9	1	JCommTable6.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:17	1/1/1970 2:17	incorrect	1	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	11	Single-KC	59	0.539993112965577
2256	59	Default BKT Controller(20)	AD 8_1_plus_1_9	1	JCommTable5.R0C0	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	1/1/1970 2:16	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	6	Single-KC	60	0.5064347972354661
2257	60	Default BKT Controller(20)	AD 8_1_plus_1_9	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD done	5	done	11	Single-KC	61	0.8042074428502592
2258	61	Default BKT Controller(20)	AD 10_7_plus_6_3	1	JCommTable5.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	incorrect	2	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	7	Single-KC	62	0.6020837548072608
2259	62	Default BKT Controller(20)	AD 10_7_plus_6_3	1	JCommTable8.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	hint	1	1	1	AD JCommTable8.R0C0	6	JCommTable8.R0C0	8	Single-KC	63	0.8355066626087763
2260	63	Default BKT Controller(20)	AD 10_7_plus_6_3	1	JCommTable4.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	64	0.8400500980736282
2261	64	Default BKT Controller(20)	AD 10_7_plus_6_3	1	JCommTable5.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	1	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	65	0.8975670659932288
2262	65	Default BKT Controller(20)	AD 10_7_plus_6_3	1	JCommTable4.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	66	0.7034450062611235
2263	66	Default BKT Controller(20)	AD 10_7_plus_6_3	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	12	Single-KC	67	0.48453050673874937
2264	67	Default BKT Controller(20)	AD 10_7_plus_6_3	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	12	Single-KC	68	0.551591749103605
2265	68	Default BKT Controller(20)	AD 10_7_plus_6_3	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD done	6	done	12	Single-KC	69	0.9078570921986803
2266	69	Default BKT Controller(20)	AS 9_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	13	Single-KC	70	0.6225884088016993
2267	70	Default BKT Controller(20)	AS 9_1_plus_9_1	1	JCommTable8.R0C0	1/1/1970 2:17	1/1/1970 2:17		1/1/1970 2:17	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	9	Single-KC	71	3.525175033144466e-23
2268	71	Default BKT Controller(20)	AS 9_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	13	Single-KC	72	0.634568905286697
2269	72	Default BKT Controller(20)	AS 9_1_plus_9_1	1	done	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AS done	3	done	13	Single-KC	73	0.9452053764344036
2270	73	Default BKT Controller(20)	AD 5_4_plus_2_7	1	JCommTable8.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	10	Single-KC	74	0.8381308391837162
2271	74	Default BKT Controller(20)	AD 5_4_plus_2_7	1	JCommTable5.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	incorrect	1	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	75	0.9485184653147886
2272	75	Default BKT Controller(20)	AD 5_4_plus_2_7	1	JCommTable4.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7	Single-KC	76	0.8921323353029081
2273	76	Default BKT Controller(20)	AD 5_4_plus_2_7	1	JCommTable4.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	77	0.7776750925254682
2274	77	Default BKT Controller(20)	AD 5_4_plus_2_7	1	JCommTable5.R0C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	8	Single-KC	78	0.6905238383349589
2275	78	Default BKT Controller(20)	AD 5_4_plus_2_7	1	JCommTable6.R1C0	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:17	1/1/1970 2:18	correct	1	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	14	Single-KC	79	0.494165691458598
2276	79	Default BKT Controller(20)	AD 5_4_plus_2_7	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	14	Single-KC	80	0.5631345335410989
2277	80	Default BKT Controller(20)	AD 5_4_plus_2_7	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD done	7	done	14	Single-KC	81	0.9594058800237876
2278	81	Default BKT Controller(20)	AD 8_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	incorrect	1	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	15	Single-KC	82	0.5038052118261509
2279	82	Default BKT Controller(20)	AD 8_1_plus_9_1	1	JCommTable8.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	hint	0	1	1	AD JCommTable8.R0C0	8	JCommTable8.R0C0	11	Single-KC	83	0.8407211328334466
2280	83	Default BKT Controller(20)	AD 8_1_plus_9_1	1	JCommTable4.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	8	Single-KC	84	0.928695255621185
2281	84	Default BKT Controller(20)	AD 8_1_plus_9_1	1	JCommTable4.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8	Single-KC	85	0.837613964220531
2282	85	Default BKT Controller(20)	AD 8_1_plus_9_1	1	JCommTable5.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	86	0.9748365327091828
2283	86	Default BKT Controller(20)	AD 8_1_plus_9_1	1	JCommTable5.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	9	Single-KC	87	0.7669169766315715
2284	87	Default BKT Controller(20)	AD 8_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	15	Single-KC	88	0.5746093361403783
2285	88	Default BKT Controller(20)	AD 8_1_plus_9_1	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD done	8	done	15	Single-KC	89	0.9826666187009836
2286	89	Default BKT Controller(20)	AD 9_2_plus_1_4	1	JCommTable6.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	incorrect	1	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	16	Single-KC	90	0.5134419042067584
2287	90	Default BKT Controller(20)	AD 9_2_plus_1_4	1	JCommTable8.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable8.R0C0	9	JCommTable8.R0C0	12	Single-KC	91	0.8432777265023184
2288	91	Default BKT Controller(20)	AD 9_2_plus_1_4	1	JCommTable4.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	incorrect	1	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	9	Single-KC	92	0.8838076897814439
2289	92	Default BKT Controller(20)	AD 9_2_plus_1_4	1	JCommTable4.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	9	Single-KC	93	0.9535106010995201
2290	93	Default BKT Controller(20)	AD 9_2_plus_1_4	1	JCommTable5.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9	Single-KC	94	0.9878724644080565
2291	94	Default BKT Controller(20)	AD 9_2_plus_1_4	1	JCommTable5.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	10	Single-KC	95	0.8291192781719354
2292	95	Default BKT Controller(20)	AD 9_2_plus_1_4	1	JCommTable6.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	16	Single-KC	96	0.5860043169682982
2293	96	Default BKT Controller(20)	AD 9_2_plus_1_4	1	done	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD done	9	done	16	Single-KC	97	0.9927001905275892
2294	97	Default BKT Controller(20)	AD 5_5_plus_7_10	1	JCommTable8.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable8.R0C0	10	JCommTable8.R0C0	13	Single-KC	98	0.845800810688833
2295	98	Default BKT Controller(20)	AD 5_5_plus_7_10	1	JCommTable4.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable4.R1C0	10	JCommTable4.R1C0	10	Single-KC	99	0.9699690221263059
2296	99	Default BKT Controller(20)	AD 5_5_plus_7_10	1	JCommTable4.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	10	Single-KC	100	0.9181449114791581
2297	100	Default BKT Controller(20)	AD 5_5_plus_7_10	1	JCommTable5.R1C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable5.R1C0	10	JCommTable5.R1C0	10	Single-KC	101	0.9941953452417915
2298	101	Default BKT Controller(20)	AD 5_5_plus_7_10	1	JCommTable5.R0C0	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	1/1/1970 2:18	correct	0	1	0	AD JCommTable5.R0C0	10	JCommTable5.R0C0	11	Single-KC	102	0.8773759767728583
2299	102	Default BKT Controller(20)	AD 5_5_plus_7_10	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	1	1	0	AD JCommTable6.R0C0	10	JCommTable6.R0C0	17	Single-KC	103	0.5973079735341279
2300	103	Default BKT Controller(20)	AD 5_5_plus_7_10	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	AD JCommTable6.R1C0	10	JCommTable6.R1C0	17	Single-KC	104	0.5230686133677456
2301	104	Default BKT Controller(20)	AD 5_5_plus_7_10	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	AD done	10	done	17	Single-KC	105	0.9969438094178744
2302	0	Default BKT Controller(21)	AD 9_7_plus_5_2	1	JCommTable8.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.8378654557849289
2303	1	Default BKT Controller(21)	AD 9_7_plus_5_2	1	JCommTable4.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.3778719424955836
2304	2	Default BKT Controller(21)	AD 9_7_plus_5_2	1	JCommTable4.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.27588784815133566
2305	3	Default BKT Controller(21)	AD 9_7_plus_5_2	1	JCommTable5.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.1927620191765698
2306	4	Default BKT Controller(21)	AD 9_7_plus_5_2	1	JCommTable5.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.1955148412178321
2307	5	Default BKT Controller(21)	AD 9_7_plus_5_2	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.4647226862069999
2308	6	Default BKT Controller(21)	AD 9_7_plus_5_2	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.5216137816642298
2309	7	Default BKT Controller(21)	AD 9_7_plus_5_2	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.12199988917691174
2310	8	Default BKT Controller(21)	AD 3_5_plus_9_10	1	done	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:20	1/1/1970 2:20	incorrect	1	1	1	AD done	2	done	2	Single-KC	9	0.2499869565773025
2311	9	Default BKT Controller(21)	AD 3_5_plus_9_10	1	JCommTable6.R1C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:20	1/1/1970 2:20	incorrect	1	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	10	0.4743264318889489
2312	10	Default BKT Controller(21)	AD 3_5_plus_9_10	1	JCommTable5.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:20	1/1/1970 2:20	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	11	0.2638308342611795
2313	11	Default BKT Controller(21)	AD 3_5_plus_9_10	1	JCommTable8.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:19	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	12	0.8404591878179629
2314	12	Default BKT Controller(21)	AD 3_5_plus_9_10	1	JCommTable6.R0C0	1/1/1970 2:19	1/1/1970 2:19	1/1/1970 2:20	1/1/1970 2:20	incorrect	2	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	13	0.5332752961089225
2315	13	Default BKT Controller(21)	AD 3_5_plus_9_10	1	JCommTable4.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	14	0.35972914702345493
2316	14	Default BKT Controller(21)	AD 3_5_plus_9_10	1	JCommTable5.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	incorrect	2	1	0	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	15	0.33426365387781803
2317	15	Default BKT Controller(21)	AD 3_5_plus_9_10	1	JCommTable4.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	16	0.4888812990878917
