	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
3104	131	BKT Controller(25)	AD 10_1_plus_8_2	1	JCommTable4.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable4.R0C0	11	Single-KC	131	AD JCommTable4.R0C0	11	0.6534144423781261
3105	132	BKT Controller(25)	AD 10_1_plus_8_2	1	JCommTable5.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable5.R0C0	12	Single-KC	132	AD JCommTable5.R0C0	12	0.5666077251153234
3106	133	BKT Controller(25)	AD 10_1_plus_8_2	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable6.R0C0	28	Single-KC	133	AD JCommTable6.R0C0	19	0.5396713492584247
3107	134	BKT Controller(25)	AD 10_1_plus_8_2	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable6.R1C0	27	Single-KC	134	AD JCommTable6.R1C0	19	0.4586859675895376
3108	135	BKT Controller(25)	AD 10_1_plus_8_2	1	done	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	done	19	Single-KC	135	AD done	10	0.9773459594431445
3109	136	BKT Controller(25)	AD 3_7_plus_4_9	1	JCommTable8.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable8.R0C0	14	Single-KC	136	AD JCommTable8.R0C0	10	0.8206803545869792
3110	137	BKT Controller(25)	AD 3_7_plus_4_9	1	JCommTable4.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable4.R1C0	15	Single-KC	137	AD JCommTable4.R1C0	11	0.7067478661048168
3111	138	BKT Controller(25)	AD 3_7_plus_4_9	1	JCommTable5.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable5.R1C0	12	Single-KC	138	AD JCommTable5.R1C0	11	0.6506111460673862
3112	139	BKT Controller(25)	AD 3_7_plus_4_9	1	JCommTable4.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable4.R0C0	12	Single-KC	139	AD JCommTable4.R0C0	12	0.6840886162250172
3113	140	BKT Controller(25)	AD 3_7_plus_4_9	1	JCommTable5.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable5.R0C0	13	Single-KC	140	AD JCommTable5.R0C0	13	0.5918276420842126
3114	141	BKT Controller(25)	AD 3_7_plus_4_9	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable6.R0C0	29	Single-KC	141	AD JCommTable6.R0C0	20	0.5540004130143819
3115	142	BKT Controller(25)	AD 3_7_plus_4_9	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	JCommTable6.R1C0	28	Single-KC	142	AD JCommTable6.R1C0	20	0.4706142144846025
3116	143	BKT Controller(25)	AD 3_7_plus_4_9	1	done	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:20	correct	0	1	0	done	20	Single-KC	143	AD done	11	0.9864657876998006
3117	144	BKT Controller(25)	AS 5_3_plus_7_3	1	JCommTable6.R0C0	1/1/1970 2:20	1/1/1970 2:20		1/1/1970 2:20	incorrect	1	0	0	JCommTable6.R0C0	30	Single-KC	144	AS JCommTable6.R0C0	4	0.5702961887054423
3118	145	BKT Controller(25)	AS 5_3_plus_7_3	1	JCommTable6.R1C0	1/1/1970 2:20	1/1/1970 2:20	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	JCommTable6.R1C0	29	Single-KC	145	AS JCommTable6.R1C0	3	0.4769381076478855
3119	146	BKT Controller(25)	AS 5_3_plus_7_3	1	JCommTable6.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	JCommTable6.R0C0	31	Single-KC	146	AS JCommTable6.R0C0	5	0.5944485544302696
3120	147	BKT Controller(25)	AS 5_3_plus_7_3	1	done	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	done	21	Single-KC	147	AS done	4	0.8427487175242627
3121	148	BKT Controller(25)	M 10_7_times_3_3	1	JCommTable6.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable6.R0C0	32	Single-KC	148	M  JCommTable6.R0C0	7	0.5720389189878146
3122	149	BKT Controller(25)	M 10_7_times_3_3	1	JCommTable4.R1C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	JCommTable4.R1C0	16	Single-KC	149	M  JCommTable4.R1C0	4	2.428729672120036e-21
3123	150	BKT Controller(25)	M 10_7_times_3_3	1	JCommTable6.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	incorrect	1	1	1	JCommTable6.R1C0	30	Single-KC	150	M  JCommTable6.R1C0	7	0.6803066829101406
3124	151	BKT Controller(25)	M 10_7_times_3_3	1	done	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	done	22	Single-KC	151	M  done	7	0.9925176499239361
3125	152	BKT Controller(25)	AS 1_4_plus_3_4	1	JCommTable6.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	JCommTable6.R1C0	31	Single-KC	152	AS JCommTable6.R1C0	4	0.49865167198526356
3126	153	BKT Controller(25)	AS 1_4_plus_3_4	1	JCommTable4.R1C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	2	0	0	JCommTable4.R1C0	17	Single-KC	153	AS JCommTable4.R1C0	2	1.0248748026703578e-16
3127	154	BKT Controller(25)	AS 1_4_plus_3_4	1	JCommTable6.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable6.R0C0	33	Single-KC	154	AS JCommTable6.R0C0	6	0.6181523375557193
3128	155	BKT Controller(25)	AS 1_4_plus_3_4	1	done	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	done	23	Single-KC	155	AS done	5	0.8932951003024631
3129	156	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable8.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable8.R0C0	15	Single-KC	156	AD JCommTable8.R0C0	11	0.8301857380350818
3130	157	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable4.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable4.R1C0	18	Single-KC	157	AD JCommTable4.R1C0	12	0.733800134719831
3131	158	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable5.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable5.R1C0	13	Single-KC	158	AD JCommTable5.R1C0	12	0.6707742113644609
3132	159	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable4.R0C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	JCommTable4.R0C0	13	Single-KC	159	AD JCommTable4.R0C0	13	0.7132394290704238
3133	160	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable6.R0C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	JCommTable6.R0C0	34	Single-KC	160	AD JCommTable6.R0C0	21	0.5682402887454359
3134	161	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable5.R0C0	1/1/1970 2:21	1/1/1970 2:21		1/1/1970 2:21	incorrect	1	0	0	JCommTable5.R0C0	14	Single-KC	161	AD JCommTable5.R0C0	14	0.6165730946380436
3135	162	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable4.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	hint	0	1	1	JCommTable4.R0C0	14	Single-KC	162	AD JCommTable4.R0C0	14	0.7407198558118561
3136	163	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable5.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable5.R0C0	15	Single-KC	163	AD JCommTable5.R0C0	15	0.6407290512640683
3137	164	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable6.R0C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable6.R0C0	35	Single-KC	164	AD JCommTable6.R0C0	22	0.5823682509864938
3138	165	BKT Controller(25)	AD 4_8_plus_10_8	1	JCommTable6.R1C0	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	JCommTable6.R1C0	32	Single-KC	165	AD JCommTable6.R1C0	21	0.4825761208285695
3139	166	BKT Controller(25)	AD 4_8_plus_10_8	1	done	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	1/1/1970 2:21	correct	0	1	0	done	24	Single-KC	166	AD done	12	0.9919445104211291
3140	167	BKT Controller(25)	AS 3_8_plus_8_8	1	JCommTable8.R0C0	1/1/1970 2:22	1/1/1970 2:22		1/1/1970 2:22	incorrect	1	0	0	JCommTable8.R0C0	16	Single-KC	167	AS JCommTable8.R0C0	3	5.265400898179339e-62
3141	168	BKT Controller(25)	AS 3_8_plus_8_8	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	33	Single-KC	168	AS JCommTable6.R1C0	5	0.5203703232164828
3142	169	BKT Controller(25)	AS 3_8_plus_8_8	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	36	Single-KC	169	AS JCommTable6.R0C0	7	0.6413066602676946
3143	170	BKT Controller(25)	AS 3_8_plus_8_8	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	25	Single-KC	170	AS done	6	0.9289635274648479
3144	171	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable8.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable8.R0C0	17	Single-KC	171	AD JCommTable8.R0C0	12	0.8392859311053974
3145	172	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable4.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable4.R1C0	19	Single-KC	172	AD JCommTable4.R1C0	13	0.7592071012756985
3146	173	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable5.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable5.R1C0	14	Single-KC	173	AD JCommTable5.R1C0	13	0.6903275168161287
3147	174	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22		1/1/1970 2:22	incorrect	1	0	0	JCommTable6.R1C0	34	Single-KC	174	AD JCommTable6.R1C0	22	0.49455802988847974
3148	175	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable5.R0C0	1/1/1970 2:22	1/1/1970 2:22		1/1/1970 2:22	incorrect	1	0	0	JCommTable5.R0C0	16	Single-KC	175	AD JCommTable5.R0C0	16	0.6641920218652183
3149	176	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable4.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable4.R0C0	15	Single-KC	176	AD JCommTable4.R0C0	15	0.7664292216310052
3150	177	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable5.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable5.R0C0	17	Single-KC	177	AD JCommTable5.R0C0	17	0.6868715372984825
3151	178	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	37	Single-KC	178	AD JCommTable6.R0C0	23	0.596362300586054
3152	179	BKT Controller(25)	AD 5_9_plus_8_3	2	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	35	Single-KC	179	AD JCommTable6.R1C0	23	0.5065461932131041
3153	180	BKT Controller(25)	AD 5_9_plus_8_3	2	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	26	Single-KC	180	AD done	13	0.9952161716164807
3154	181	BKT Controller(25)	AS 10_3_plus_10_3	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	36	Single-KC	181	AS JCommTable6.R1C0	6	0.5420122492338962
3155	182	BKT Controller(25)	AS 10_3_plus_10_3	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	38	Single-KC	182	AS JCommTable6.R0C0	8	0.6638205320861931
3156	183	BKT Controller(25)	AS 10_3_plus_10_3	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	27	Single-KC	183	AS done	7	0.9533318954787031
3157	184	BKT Controller(25)	AS 9_5_plus_2_5	1	JCommTable4.R1C0	1/1/1970 2:22	1/1/1970 2:22		1/1/1970 2:22	incorrect	1	0	0	JCommTable4.R1C0	20	Single-KC	184	AS JCommTable4.R1C0	3	1.0248748026703578e-16
3158	185	BKT Controller(25)	AS 9_5_plus_2_5	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	37	Single-KC	185	AS JCommTable6.R1C0	7	0.5634967896704569
3159	186	BKT Controller(25)	AS 9_5_plus_2_5	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	39	Single-KC	186	AS JCommTable6.R0C0	9	0.6856140370336642
3160	187	BKT Controller(25)	AS 9_5_plus_2_5	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	28	Single-KC	187	AS done	8	0.9696143597720779
3161	188	BKT Controller(25)	AS 1_8_plus_3_8	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R1C0	38	Single-KC	188	AS JCommTable6.R1C0	8	0.5847456276395439
3162	189	BKT Controller(25)	AS 1_8_plus_3_8	1	JCommTable6.R0C0	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	JCommTable6.R0C0	40	Single-KC	189	AS JCommTable6.R0C0	10	0.7066191362312699
3163	190	BKT Controller(25)	AS 1_8_plus_3_8	1	done	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	1/1/1970 2:22	correct	0	1	0	done	29	Single-KC	190	AS done	9	0.980333081183657
3164	191	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable6.R1C0	1/1/1970 2:22	1/1/1970 2:22		1/1/1970 2:22	incorrect	1	0	0	JCommTable6.R1C0	39	Single-KC	191	AD JCommTable6.R1C0	24	0.5185268336264486
3165	192	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable8.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable8.R0C0	18	Single-KC	192	AD JCommTable8.R0C0	13	0.8479877487049786
3166	193	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable4.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable4.R1C0	21	Single-KC	193	AD JCommTable4.R1C0	14	0.7829065545232813
3167	194	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable5.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable5.R1C0	15	Single-KC	194	AD JCommTable5.R1C0	14	0.7092229364834247
3168	195	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable4.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable4.R0C0	16	Single-KC	195	AD JCommTable4.R0C0	16	0.7903109955073228
3169	196	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23		1/1/1970 2:23	incorrect	1	0	0	JCommTable6.R1C0	40	Single-KC	196	AD JCommTable6.R1C0	25	0.5304862085012202
3170	197	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable5.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	hint	0	1	1	JCommTable5.R0C0	18	Single-KC	197	AD JCommTable5.R0C0	18	0.7086911374883628
3171	198	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R0C0	41	Single-KC	198	AD JCommTable6.R0C0	24	0.6102012960946472
3172	199	BKT Controller(25)	AD 4_6_plus_1_5	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R1C0	41	Single-KC	199	AD JCommTable6.R1C0	26	0.5424106726956069
3173	200	BKT Controller(25)	AD 4_6_plus_1_5	1	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	done	30	Single-KC	200	AD done	14	0.9971628788938002
3174	201	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable8.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable8.R0C0	19	Single-KC	201	AD JCommTable8.R0C0	14	0.8562990795325182
3175	202	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable4.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable4.R1C0	22	Single-KC	202	AD JCommTable4.R1C0	15	0.8048729483359163
3176	203	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable5.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable5.R1C0	16	Single-KC	203	AD JCommTable5.R1C0	15	0.7274206543564812
3177	204	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23		1/1/1970 2:23	incorrect	1	0	0	JCommTable6.R1C0	42	Single-KC	204	AD JCommTable6.R1C0	27	0.5542867405423442
3178	205	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable4.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable4.R0C0	17	Single-KC	205	AD JCommTable4.R0C0	17	0.8123487960802892
3179	206	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable5.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable5.R0C0	19	Single-KC	206	AD JCommTable5.R0C0	19	0.7295888686401507
3180	207	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R0C0	42	Single-KC	207	AD JCommTable6.R0C0	25	0.6238650736778488
3181	208	BKT Controller(25)	AD 7_10_plus_9_6	1	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R1C0	43	Single-KC	208	AD JCommTable6.R1C0	28	0.5661011462948157
3182	209	BKT Controller(25)	AD 7_10_plus_9_6	1	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	done	31	Single-KC	209	AD done	15	0.9983187410824542
3183	210	BKT Controller(25)	AD 2_3_plus_3_10	2	JCommTable8.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable8.R0C0	20	Single-KC	210	AD JCommTable8.R0C0	15	0.8642287430219745
3184	211	BKT Controller(25)	AD 2_3_plus_3_10	2	JCommTable4.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable4.R1C0	23	Single-KC	211	AD JCommTable4.R1C0	16	0.8251131919827706
3185	212	BKT Controller(25)	AD 2_3_plus_3_10	2	JCommTable5.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable5.R1C0	17	Single-KC	212	AD JCommTable5.R1C0	16	0.7448891598932011
3186	213	BKT Controller(25)	AD 2_3_plus_3_10	2	JCommTable4.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable4.R0C0	18	Single-KC	213	AD JCommTable4.R0C0	18	0.832561181099017
3187	214	BKT Controller(25)	AD 2_3_plus_3_10	2	JCommTable5.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable5.R0C0	20	Single-KC	214	AD JCommTable5.R0C0	20	0.7495173166173074
3188	215	BKT Controller(25)	AD 2_3_plus_3_10	2	JCommTable6.R0C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R0C0	43	Single-KC	215	AD JCommTable6.R0C0	26	0.6373345542329958
3189	216	BKT Controller(25)	AD 2_3_plus_3_10	2	JCommTable6.R1C0	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	JCommTable6.R1C0	44	Single-KC	216	AD JCommTable6.R1C0	29	0.5778409024604595
3190	217	BKT Controller(25)	AD 2_3_plus_3_10	2	done	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	1/1/1970 2:23	correct	0	1	0	done	32	Single-KC	217	AD done	16	0.9990041675320931
3191	218	BKT Controller(25)	AD 1_10_plus_4_9	1	JCommTable8.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable8.R0C0	21	Single-KC	218	AD JCommTable8.R0C0	16	0.8717863517823629
3192	219	BKT Controller(25)	AD 1_10_plus_4_9	1	JCommTable4.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable4.R1C0	24	Single-KC	219	AD JCommTable4.R1C0	17	0.8436617491626103
3193	220	BKT Controller(25)	AD 1_10_plus_4_9	1	JCommTable5.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable5.R1C0	18	Single-KC	220	AD JCommTable5.R1C0	17	0.7616050647069003
3194	221	BKT Controller(25)	AD 1_10_plus_4_9	1	JCommTable4.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable4.R0C0	19	Single-KC	221	AD JCommTable4.R0C0	19	0.8509957763243348
3195	222	BKT Controller(25)	AD 1_10_plus_4_9	1	JCommTable5.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable5.R0C0	21	Single-KC	222	AD JCommTable5.R0C0	21	0.7684432250316056
3196	223	BKT Controller(25)	AD 1_10_plus_4_9	1	JCommTable6.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable6.R0C0	44	Single-KC	223	AD JCommTable6.R0C0	27	0.6505918366688599
3197	224	BKT Controller(25)	AD 1_10_plus_4_9	1	JCommTable6.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable6.R1C0	45	Single-KC	224	AD JCommTable6.R1C0	30	0.5894933554863847
3198	225	BKT Controller(25)	AD 1_10_plus_4_9	1	done	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	done	33	Single-KC	225	AD done	17	0.9994103199751054
3199	226	BKT Controller(25)	AD 9_6_plus_9_2	1	JCommTable8.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	hint	0	1	1	JCommTable8.R0C0	22	Single-KC	226	AD JCommTable8.R0C0	17	0.8789821807123382
3200	227	BKT Controller(25)	AD 9_6_plus_9_2	1	JCommTable4.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable4.R1C0	25	Single-KC	227	AD JCommTable4.R1C0	18	0.8605754611023292
3201	228	BKT Controller(25)	AD 9_6_plus_9_2	1	JCommTable5.R1C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable5.R1C0	19	Single-KC	228	AD JCommTable5.R1C0	18	0.7775527643390863
3202	229	BKT Controller(25)	AD 9_6_plus_9_2	1	JCommTable4.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable4.R0C0	20	Single-KC	229	AD JCommTable4.R0C0	20	0.867723230671611
3203	230	BKT Controller(25)	AD 9_6_plus_9_2	1	JCommTable5.R0C0	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	1/1/1970 2:24	correct	0	1	0	JCommTable5.R0C0	22	Single-KC	230	AD JCommTable5.R0C0	22	0.7863467619439581
